Itens;Quantidade; Valor Total ;Data
FOLHADO Presunto e queijo;1;R$ 0,91;27/02/2023
FOLHADO Presunto e queijo;5;R$ 4,57;15/01/2023
FOLHADO Presunto e queijo;1;R$ 0,91;12/03/2023
FOLHADO Presunto e queijo;2;R$ 1,83;26/03/2023
FOLHADO Presunto e queijo;2;R$ 1,83;23/01/2023
FOLHADO Presunto e queijo;2;R$ 1,83;22/03/2023
FOLHADO Presunto e queijo;9;R$ 8,23;25/01/2023
FOLHADO Presunto e queijo;8;R$ 7,32;21/02/2023
FOLHADO Presunto e queijo;3;R$ 2,74;18/02/2023
FOLHADO Presunto e queijo;8;R$ 7,32;09/01/2023
FOLHADO Presunto e queijo;6;R$ 5,49;06/01/2023
FOLHADO Presunto e queijo;10;R$ 9,14;07/01/2023
FOLHADO Presunto e queijo;8;R$ 7,32;03/02/2023
FOLHADO Presunto e queijo;3;R$ 2,74;03/02/2023
FOLHADO Presunto e queijo;5;R$ 4,57;02/01/2023
FOLHADO Presunto e queijo;6;R$ 5,49;04/03/2023
FOLHADO Presunto e queijo;8;R$ 7,32;12/02/2023
FOLHADO Presunto e queijo;3;R$ 2,74;10/02/2023
FOLHADO Presunto e queijo;5;R$ 4,57;13/02/2023
FOLHADO Presunto e queijo;6;R$ 5,49;04/03/2023
FOLHADO Presunto e queijo;9;R$ 8,23;11/03/2023
FOLHADO Presunto e queijo;10;R$ 9,14;25/03/2023
FOLHADO Presunto e queijo;3;R$ 2,74;24/02/2023
FOLHADO Presunto e queijo;10;R$ 9,14;19/03/2023
FOLHADO Presunto e queijo;10;R$ 9,14;23/02/2023
FOLHADO Presunto e queijo;10;R$ 9,14;21/01/2023
FOLHADO Presunto e queijo;1;R$ 0,91;17/01/2023
FOLHADO Presunto e queijo;10;R$ 9,14;16/01/2023
FOLHADO Presunto e queijo;1;R$ 0,91;27/02/2023
FOLHADO Presunto e queijo;3;R$ 2,74;21/03/2023
FOLHADO Presunto e queijo;10;R$ 9,14;24/03/2023
FOLHADO Presunto e queijo;3;R$ 2,74;30/03/2023
FOLHADO Presunto e queijo;9;R$ 8,23;07/03/2023
FOLHADO Presunto e queijo;6;R$ 5,49;10/02/2023
FOLHADO Presunto e queijo;4;R$ 3,66;07/03/2023
FOLHADO Presunto e queijo;3;R$ 2,74;26/03/2023
FOLHADO Presunto e queijo;9;R$ 8,23;13/02/2023
FOLHADO Presunto e queijo;7;R$ 6,40;26/03/2023
FOLHADO Presunto e queijo;3;R$ 2,74;17/01/2023
FOLHADO Presunto e queijo;4;R$ 3,66;01/01/2023
FOLHADO Presunto e queijo;5;R$ 4,57;21/03/2023
FOLHADO Presunto e queijo;4;R$ 3,66;29/01/2023
FOLHADO Presunto e queijo;5;R$ 4,57;24/01/2023
FOLHADO Presunto e queijo;8;R$ 7,32;17/02/2023
FOLHADO Presunto e queijo;8;R$ 7,32;08/01/2023
FOLHADO Presunto e queijo;8;R$ 7,32;21/01/2023
FOLHADO Presunto e queijo;3;R$ 2,74;05/03/2023
FOLHADO Presunto e queijo;9;R$ 8,23;11/01/2023
FOLHADO Presunto e queijo;5;R$ 4,57;27/03/2023
FOLHADO Presunto e queijo;3;R$ 2,74;16/03/2023
FOLHADO Presunto e queijo;5;R$ 4,57;03/02/2023
FOLHADO Presunto e queijo;8;R$ 7,32;24/02/2023
FOLHADO Presunto e queijo;6;R$ 5,49;16/03/2023
FOLHADO Presunto e queijo;4;R$ 3,66;16/02/2023
FOLHADO Presunto e queijo;4;R$ 3,66;17/01/2023
FOLHADO Presunto e queijo;7;R$ 6,40;11/01/2023
FOLHADO Presunto e queijo;10;R$ 9,14;01/03/2023
FOLHADO Presunto e queijo;10;R$ 9,14;08/02/2023
FOLHADO Presunto e queijo;10;R$ 9,14;11/01/2023
FOLHADO Presunto e queijo;9;R$ 8,23;09/03/2023
FOLHADO Presunto e queijo;8;R$ 7,32;07/03/2023
FOLHADO Presunto e queijo;5;R$ 4,57;02/01/2023
FOLHADO Presunto e queijo;7;R$ 6,40;22/02/2023
FOLHADO Presunto e queijo;4;R$ 3,66;06/03/2023
FOLHADO Presunto e queijo;6;R$ 5,49;30/01/2023
FOLHADO Presunto e queijo;4;R$ 3,66;01/02/2023
FOLHADO Presunto e queijo;5;R$ 4,57;04/01/2023
FOLHADO Presunto e queijo;4;R$ 3,66;14/03/2023
FOLHADO Presunto e queijo;7;R$ 6,40;22/03/2023
FOLHADO Presunto e queijo;4;R$ 3,66;14/01/2023
FOLHADO Presunto e queijo;6;R$ 5,49;19/03/2023
FOLHADO Presunto e queijo;8;R$ 7,32;24/02/2023
FOLHADO Presunto e queijo;1;R$ 0,91;01/04/2023
FOLHADO Presunto e queijo;8;R$ 7,32;08/01/2023
FOLHADO Presunto e queijo;1;R$ 0,91;15/03/2023
FOLHADO Presunto e queijo;6;R$ 5,49;01/01/2023
FOLHADO Presunto e queijo;5;R$ 4,57;20/01/2023
FOLHADO Presunto e queijo;6;R$ 5,49;08/01/2023
FOLHADO Presunto e queijo;7;R$ 6,40;19/02/2023
FOLHADO Presunto e queijo;7;R$ 6,40;17/02/2023
Cento de salgado especial;3;R$ 2,74;09/02/2023
Cento de salgado especial;3;R$ 2,74;24/03/2023
Cento de salgado especial;3;R$ 2,74;09/03/2023
Cento de salgado especial;3;R$ 2,74;03/03/2023
Cento de salgado especial;8;R$ 7,32;08/02/2023
Cento de salgado especial;1;R$ 0,91;24/01/2023
Cento de salgado especial;10;R$ 9,14;01/03/2023
Cento de salgado especial;10;R$ 9,14;18/01/2023
Cento de salgado especial;9;R$ 8,23;18/02/2023
Cento de salgado especial;6;R$ 5,49;15/03/2023
Cento de salgado especial;1;R$ 0,91;10/02/2023
Cento de salgado especial;9;R$ 8,23;19/02/2023
Cento de salgado especial;1;R$ 0,91;12/01/2023
Cento de salgado especial;2;R$ 1,83;30/01/2023
Cento de salgado especial;4;R$ 3,66;04/01/2023
Cento de salgado especial;6;R$ 5,49;08/03/2023
Cento de salgado especial;5;R$ 4,57;20/01/2023
Cento de salgado especial;9;R$ 8,23;05/02/2023
Cento de salgado especial;10;R$ 9,14;10/03/2023
Cento de salgado especial;8;R$ 7,32;08/01/2023
Cento de salgado especial;8;R$ 7,32;03/01/2023
Cento de salgado especial;3;R$ 2,74;05/03/2023
Cento de salgado especial;7;R$ 6,40;16/02/2023
Cento de salgado especial;3;R$ 2,74;28/01/2023
Cento de salgado especial;6;R$ 5,49;15/03/2023
Cento de salgado especial;5;R$ 4,57;01/01/2023
Cento de salgado especial;9;R$ 8,23;29/01/2023
Cento de salgado especial;8;R$ 7,32;17/03/2023
Cento de salgado especial;7;R$ 6,40;03/01/2023
Cento de salgado especial;1;R$ 0,91;21/02/2023
Cento de salgado especial;1;R$ 0,91;24/02/2023
Cento de salgado especial;10;R$ 9,14;22/01/2023
Cento de salgado especial;2;R$ 1,83;09/02/2023
Cento de salgado especial;7;R$ 6,40;04/03/2023
Cento de salgado especial;6;R$ 5,49;17/03/2023
Cento de salgado especial;6;R$ 5,49;30/03/2023
Cento de salgado especial;9;R$ 8,23;09/01/2023
Cento de salgado especial;7;R$ 6,40;07/03/2023
Cento de salgado especial;6;R$ 5,49;01/01/2023
Cento de salgado especial;3;R$ 2,74;21/03/2023
Cento de salgado especial;10;R$ 9,14;13/01/2023
Cento de salgado especial;4;R$ 3,66;10/02/2023
Cento de salgado especial;9;R$ 8,23;08/02/2023
Cento de salgado especial;9;R$ 8,23;15/01/2023
Cento de salgado especial;3;R$ 2,74;04/01/2023
Cento de salgado especial;2;R$ 1,83;03/03/2023
Cento de salgado especial;4;R$ 3,66;02/02/2023
Cento de salgado especial;2;R$ 1,83;06/03/2023
Cento de salgado especial;2;R$ 1,83;08/02/2023
Cento de salgado especial;2;R$ 1,83;05/02/2023
Cento de salgado especial;7;R$ 6,40;04/01/2023
Cento de salgado especial;5;R$ 4,57;27/01/2023
Cento de salgado especial;3;R$ 2,74;01/02/2023
Cento de salgado especial;5;R$ 4,57;01/01/2023
Cento de salgado especial;4;R$ 3,66;23/01/2023
Cento de salgado especial;3;R$ 2,74;26/01/2023
Cento de salgado especial;10;R$ 9,14;29/01/2023
Cento de salgado especial;2;R$ 1,83;22/02/2023
Cento de salgado especial;3;R$ 2,74;03/02/2023
Cento de salgado especial;9;R$ 8,23;15/02/2023
Cento de salgado especial;8;R$ 7,32;03/01/2023
Cento de salgado especial;5;R$ 4,57;26/02/2023
Cento de salgado especial;6;R$ 5,49;11/03/2023
Cento de salgado especial;8;R$ 7,32;08/02/2023
Cento de salgado especial;7;R$ 6,40;20/03/2023
Cento de salgado especial;1;R$ 0,91;19/02/2023
Cento de salgado especial;2;R$ 1,83;16/02/2023
Cento de salgado especial;4;R$ 3,66;06/01/2023
Cento de salgado especial;4;R$ 3,66;04/02/2023
Cento de salgado especial;8;R$ 7,32;18/02/2023
Cento de salgado especial;6;R$ 5,49;10/03/2023
Cento de salgado especial;5;R$ 4,57;25/01/2023
Cento de salgado especial;1;R$ 0,91;11/01/2023
Cento de salgado especial;3;R$ 2,74;20/01/2023
Cento de salgado especial;4;R$ 3,66;22/03/2023
Cento de salgado especial;2;R$ 1,83;08/03/2023
Cento de salgado especial;7;R$ 6,40;25/03/2023
Cento de salgado especial;6;R$ 5,49;01/01/2023
Cento de salgado especial;7;R$ 6,40;14/03/2023
Cento de salgado especial;7;R$ 6,40;15/03/2023
Cento de salgado especial;8;R$ 7,32;01/02/2023
Cento de salgado especial;1;R$ 0,91;01/01/2023
Cento de salgado especial;10;R$ 9,14;18/01/2023
Cento de salgado especial;9;R$ 8,23;18/03/2023
Cento de salgado especial;8;R$ 7,32;08/01/2023
Cento de salgado especial;9;R$ 8,23;07/01/2023
Cento de salgado especial;8;R$ 7,32;03/01/2023
Cento de salgado especial;2;R$ 1,83;02/02/2023
Cento de salgado especial;5;R$ 4,57;03/03/2023
Cento de salgado especial;7;R$ 6,40;20/01/2023
Bolo laranja, fubá e canela G;6;R$ 5,49;01/03/2023
Bolo laranja, fubá e canela G;8;R$ 7,32;15/03/2023
Bolo laranja, fubá e canela G;2;R$ 1,83;26/03/2023
Bolo laranja, fubá e canela G;1;R$ 0,91;14/01/2023
Bolo laranja, fubá e canela G;6;R$ 5,49;25/01/2023
Bolo laranja, fubá e canela G;8;R$ 7,32;30/03/2023
Bolo laranja, fubá e canela G;10;R$ 9,14;01/02/2023
Bolo laranja, fubá e canela G;1;R$ 0,91;11/03/2023
Bolo laranja, fubá e canela G;6;R$ 5,49;27/02/2023
Bolo laranja, fubá e canela G;8;R$ 7,32;09/02/2023
Bolo laranja, fubá e canela G;10;R$ 9,14;15/01/2023
Bolo laranja, fubá e canela G;2;R$ 1,83;11/01/2023
Bolo laranja, fubá e canela G;3;R$ 2,74;02/01/2023
Bolo laranja, fubá e canela G;5;R$ 4,57;17/02/2023
Bolo laranja, fubá e canela G;10;R$ 9,14;01/02/2023
Bolo laranja, fubá e canela G;9;R$ 8,23;14/03/2023
Bolo laranja, fubá e canela G;3;R$ 2,74;22/03/2023
Bolo laranja, fubá e canela G;10;R$ 9,14;23/03/2023
Bolo laranja, fubá e canela G;6;R$ 5,49;16/01/2023
Bolo laranja, fubá e canela G;1;R$ 0,91;23/01/2023
Bolo laranja, fubá e canela G;9;R$ 8,23;10/01/2023
Bolo laranja, fubá e canela G;10;R$ 9,14;29/01/2023
Bolo laranja, fubá e canela G;2;R$ 1,83;14/03/2023
Bolo laranja, fubá e canela G;3;R$ 2,74;25/01/2023
Bolo laranja, fubá e canela G;3;R$ 2,74;29/03/2023
Bolo laranja, fubá e canela G;10;R$ 9,14;26/02/2023
Bolo laranja, fubá e canela G;4;R$ 3,66;01/03/2023
Bolo laranja, fubá e canela G;1;R$ 0,91;11/03/2023
Bolo laranja, fubá e canela G;5;R$ 4,57;26/01/2023
Bolo laranja, fubá e canela G;6;R$ 5,49;06/03/2023
Bolo laranja, fubá e canela G;2;R$ 1,83;11/02/2023
Bolo laranja, fubá e canela G;8;R$ 7,32;29/03/2023
Bolo laranja, fubá e canela G;10;R$ 9,14;27/02/2023
Bolo laranja, fubá e canela G;9;R$ 8,23;01/01/2023
Bolo laranja, fubá e canela G;1;R$ 0,91;24/02/2023
Bolo laranja, fubá e canela G;3;R$ 2,74;28/02/2023
Bolo laranja, fubá e canela G;3;R$ 2,74;02/03/2023
Bolo laranja, fubá e canela G;9;R$ 8,23;13/02/2023
Bolo laranja, fubá e canela G;5;R$ 4,57;23/01/2023
Bolo laranja, fubá e canela G;10;R$ 9,14;25/03/2023
Bolo laranja, fubá e canela G;10;R$ 9,14;27/03/2023
Bolo laranja, fubá e canela G;10;R$ 9,14;13/03/2023
Bolo laranja, fubá e canela G;7;R$ 6,40;14/01/2023
Bolo laranja, fubá e canela G;9;R$ 8,23;08/03/2023
Bolo laranja, fubá e canela G;7;R$ 6,40;22/03/2023
Bolo laranja, fubá e canela G;8;R$ 7,32;23/03/2023
Bolo laranja, fubá e canela G;9;R$ 8,23;13/02/2023
Bolo laranja, fubá e canela G;3;R$ 2,74;26/01/2023
Bolo laranja, fubá e canela G;10;R$ 9,14;15/02/2023
Bolo laranja, fubá e canela G;8;R$ 7,32;12/03/2023
Bolo laranja, fubá e canela G;9;R$ 8,23;17/03/2023
Bolo laranja, fubá e canela G;6;R$ 5,49;02/02/2023
Bolo laranja, fubá e canela G;8;R$ 7,32;24/01/2023
Bolo laranja, fubá e canela G;4;R$ 3,66;15/03/2023
Bolo laranja, fubá e canela G;3;R$ 2,74;19/03/2023
Bolo laranja, fubá e canela G;4;R$ 3,66;12/03/2023
Bolo laranja, fubá e canela G;4;R$ 3,66;01/03/2023
Bolo laranja, fubá e canela G;5;R$ 4,57;18/03/2023
Bolo laranja, fubá e canela G;4;R$ 3,66;09/03/2023
Bolo laranja, fubá e canela G;9;R$ 8,23;23/01/2023
Bolo laranja, fubá e canela G;5;R$ 4,57;28/02/2023
Bolo laranja, fubá e canela G;9;R$ 8,23;19/01/2023
Bolo laranja, fubá e canela G;1;R$ 0,91;19/01/2023
Bolo laranja, fubá e canela G;7;R$ 6,40;30/01/2023
Bolo laranja, fubá e canela G;6;R$ 5,49;20/03/2023
Bolo laranja, fubá e canela G;3;R$ 2,74;19/03/2023
Bolo laranja, fubá e canela G;3;R$ 2,74;26/02/2023
Bolo laranja, fubá e canela G;9;R$ 8,23;10/03/2023
Bolo laranja, fubá e canela G;2;R$ 1,83;01/01/2023
Bolo laranja, fubá e canela G;5;R$ 4,57;22/01/2023
Bolo laranja, fubá e canela G;5;R$ 4,57;16/03/2023
Bolo laranja, fubá e canela G;3;R$ 2,74;07/01/2023
Bolo laranja, fubá e canela G;9;R$ 8,23;09/02/2023
Bolo laranja, fubá e canela G;8;R$ 7,32;08/02/2023
Bolo laranja, fubá e canela G;7;R$ 6,40;09/03/2023
Bolo laranja, fubá e canela G;10;R$ 9,14;05/03/2023
Bolo laranja, fubá e canela G;7;R$ 6,40;11/02/2023
Bolo laranja, fubá e canela G;2;R$ 1,83;19/03/2023
Bolo laranja, fubá e canela G;6;R$ 5,49;06/02/2023
Bolo laranja, fubá e canela G;6;R$ 5,49;06/01/2023
Bolo laranja, fubá e canela G;7;R$ 6,40;13/03/2023
Bolo laranja, fubá e canela G;10;R$ 9,14;22/01/2023
Bolo laranja, fubá e canela G;4;R$ 3,66;18/02/2023
Bolo laranja, fubá e canela G;4;R$ 3,66;15/03/2023
Bolo laranja, fubá e canela G;3;R$ 2,74;22/02/2023
Bolo laranja, fubá e canela G;10;R$ 9,14;21/02/2023
Bolo laranja, fubá e canela G;3;R$ 2,74;23/02/2023
Bolo laranja, fubá e canela G;9;R$ 8,23;27/03/2023
Bolo laranja, fubá e canela G;1;R$ 0,91;15/02/2023
Bolo laranja, fubá e canela G;7;R$ 6,40;20/01/2023
Bolo Cenoura c/ Chocolate P;4;R$ 3,66;20/01/2023
Bolo Cenoura c/ Chocolate P;5;R$ 4,57;11/03/2023
Bolo Cenoura c/ Chocolate P;3;R$ 2,74;28/02/2023
Bolo Cenoura c/ Chocolate P;2;R$ 1,83;10/02/2023
Bolo Cenoura c/ Chocolate P;3;R$ 2,74;20/03/2023
Bolo Cenoura c/ Chocolate P;9;R$ 8,23;28/03/2023
Bolo Cenoura c/ Chocolate P;10;R$ 9,14;15/03/2023
Bolo Cenoura c/ Chocolate P;5;R$ 4,57;20/02/2023
Bolo Cenoura c/ Chocolate P;3;R$ 2,74;12/01/2023
Bolo Cenoura c/ Chocolate P;2;R$ 1,83;15/01/2023
Bolo Cenoura c/ Chocolate P;9;R$ 8,23;09/01/2023
Bolo Cenoura c/ Chocolate P;2;R$ 1,83;27/03/2023
Bolo Cenoura c/ Chocolate P;10;R$ 9,14;05/02/2023
Bolo Cenoura c/ Chocolate P;7;R$ 6,40;12/03/2023
Bolo Cenoura c/ Chocolate P;3;R$ 2,74;18/01/2023
Bolo Cenoura c/ Chocolate P;5;R$ 4,57;16/01/2023
Bolo Cenoura c/ Chocolate P;4;R$ 3,66;30/01/2023
Bolo Cenoura c/ Chocolate P;7;R$ 6,40;08/01/2023
Bolo Cenoura c/ Chocolate P;6;R$ 5,49;26/01/2023
Bolo Cenoura c/ Chocolate P;4;R$ 3,66;01/03/2023
Bolo Cenoura c/ Chocolate P;9;R$ 8,23;15/02/2023
Bolo Cenoura c/ Chocolate P;2;R$ 1,83;23/02/2023
Bolo Cenoura c/ Chocolate P;3;R$ 2,74;15/03/2023
Bolo Cenoura c/ Chocolate P;2;R$ 1,83;13/01/2023
Bolo Cenoura c/ Chocolate P;9;R$ 8,23;16/01/2023
Bolo Cenoura c/ Chocolate P;2;R$ 1,83;21/03/2023
Bolo Cenoura c/ Chocolate P;9;R$ 8,23;10/01/2023
Bolo Cenoura c/ Chocolate P;8;R$ 7,32;28/03/2023
Bolo Cenoura c/ Chocolate P;5;R$ 4,57;06/02/2023
Bolo Cenoura c/ Chocolate P;1;R$ 0,91;27/03/2023
Bolo Cenoura c/ Chocolate P;10;R$ 9,14;13/01/2023
Bolo Cenoura c/ Chocolate P;4;R$ 3,66;02/03/2023
Bolo Cenoura c/ Chocolate P;7;R$ 6,40;22/01/2023
Bolo Cenoura c/ Chocolate P;8;R$ 7,32;25/02/2023
Bolo Cenoura c/ Chocolate P;6;R$ 5,49;09/03/2023
Bolo Cenoura c/ Chocolate P;4;R$ 3,66;22/01/2023
Bolo Cenoura c/ Chocolate P;3;R$ 2,74;14/02/2023
Bolo Cenoura c/ Chocolate P;1;R$ 0,91;10/03/2023
Bolo Cenoura c/ Chocolate P;10;R$ 9,14;22/01/2023
Bolo Cenoura c/ Chocolate P;4;R$ 3,66;07/03/2023
Bolo Cenoura c/ Chocolate P;9;R$ 8,23;19/03/2023
Bolo Cenoura c/ Chocolate P;9;R$ 8,23;20/03/2023
Bolo Cenoura c/ Chocolate P;7;R$ 6,40;13/03/2023
Bolo Cenoura c/ Chocolate P;5;R$ 4,57;27/02/2023
Bolo Cenoura c/ Chocolate P;7;R$ 6,40;28/01/2023
Bolo Cenoura c/ Chocolate P;1;R$ 0,91;02/01/2023
Bolo Cenoura c/ Chocolate P;8;R$ 7,32;30/03/2023
Bolo Cenoura c/ Chocolate P;1;R$ 0,91;05/01/2023
Bolo Cenoura c/ Chocolate P;8;R$ 7,32;31/01/2023
Bolo Cenoura c/ Chocolate P;5;R$ 4,57;23/03/2023
Bolo Cenoura c/ Chocolate P;3;R$ 2,74;24/02/2023
Bolo Cenoura c/ Chocolate P;1;R$ 0,91;09/03/2023
Bolo Cenoura c/ Chocolate P;6;R$ 5,49;04/01/2023
Bolo Cenoura c/ Chocolate P;3;R$ 2,74;25/02/2023
Bolo Cenoura c/ Chocolate P;8;R$ 7,32;20/03/2023
Bolo Cenoura c/ Chocolate P;2;R$ 1,83;19/01/2023
Bolo Cenoura c/ Chocolate P;9;R$ 8,23;24/02/2023
Bolo Cenoura c/ Chocolate P;10;R$ 9,14;18/03/2023
Bolo Cenoura c/ Chocolate P;7;R$ 6,40;04/01/2023
Bolo Cenoura c/ Chocolate P;1;R$ 0,91;16/02/2023
Bolo Cenoura c/ Chocolate P;4;R$ 3,66;09/02/2023
Bolo Cenoura c/ Chocolate P;5;R$ 4,57;20/02/2023
Bolo Cenoura c/ Chocolate P;7;R$ 6,40;20/02/2023
Bolo Cenoura c/ Chocolate P;10;R$ 9,14;18/03/2023
Bolo Cenoura c/ Chocolate P;4;R$ 3,66;03/01/2023
Bolo Cenoura c/ Chocolate P;8;R$ 7,32;20/01/2023
Bolo Cenoura c/ Chocolate P;6;R$ 5,49;26/02/2023
Bolo Cenoura c/ Chocolate P;2;R$ 1,83;25/03/2023
Bolo Cenoura c/ Chocolate P;9;R$ 8,23;16/02/2023
Bolo Cenoura c/ Chocolate P;4;R$ 3,66;23/01/2023
Bolo Cenoura c/ Chocolate P;7;R$ 6,40;02/02/2023
Bolo Cenoura c/ Chocolate P;9;R$ 8,23;03/03/2023
Bolo Cenoura c/ Chocolate P;8;R$ 7,32;13/01/2023
Bolo Cenoura c/ Chocolate P;7;R$ 6,40;15/03/2023
Bolo Cenoura c/ Chocolate P;2;R$ 1,83;06/01/2023
Bolo Cenoura c/ Chocolate P;7;R$ 6,40;09/02/2023
Bolo Cenoura c/ Chocolate P;10;R$ 9,14;18/03/2023
Bolo Cenoura c/ Chocolate P;2;R$ 1,83;04/03/2023
Bolo Cenoura c/ Chocolate P;6;R$ 5,49;08/03/2023
Bolo Cenoura c/ Chocolate P;1;R$ 0,91;03/01/2023
Bolo Cenoura c/ Chocolate P;10;R$ 9,14;16/01/2023
Bolo Cenoura c/ Chocolate P;8;R$ 7,32;22/02/2023
Bolo Cenoura c/ Chocolate P;5;R$ 4,57;31/01/2023
Bolo Cenoura c/ Chocolate P;10;R$ 9,14;30/01/2023
Bolo Cenoura c/ Chocolate P;9;R$ 8,23;26/03/2023
Bolo Cenoura c/ Chocolate P;7;R$ 6,40;02/02/2023
Bolo Cenoura c/ Chocolate P;4;R$ 3,66;16/03/2023
Bolo Cenoura c/ Chocolate P;1;R$ 0,91;09/01/2023
Bolo Cenoura c/ Chocolate P;3;R$ 2,74;24/03/2023
Bolo Cenoura c/ Chocolate P;2;R$ 1,83;25/03/2023
religiosa de carne ;2;R$ 1,83;03/01/2023
religiosa de carne ;8;R$ 7,32;09/01/2023
religiosa de carne ;7;R$ 6,40;14/03/2023
religiosa de carne ;1;R$ 0,91;30/03/2023
religiosa de carne ;2;R$ 1,83;17/02/2023
religiosa de carne ;2;R$ 1,83;31/03/2023
religiosa de carne ;4;R$ 3,66;25/01/2023
religiosa de carne ;4;R$ 3,66;09/01/2023
religiosa de carne ;1;R$ 0,91;09/03/2023
religiosa de carne ;4;R$ 3,66;13/02/2023
religiosa de carne ;4;R$ 3,66;05/03/2023
religiosa de carne ;2;R$ 1,83;14/02/2023
religiosa de carne ;9;R$ 8,23;14/03/2023
religiosa de carne ;10;R$ 9,14;14/01/2023
religiosa de carne ;8;R$ 7,32;16/03/2023
religiosa de carne ;10;R$ 9,14;08/02/2023
religiosa de carne ;1;R$ 0,91;06/02/2023
religiosa de carne ;7;R$ 6,40;06/01/2023
religiosa de carne ;10;R$ 9,14;11/01/2023
religiosa de carne ;5;R$ 4,57;27/03/2023
religiosa de carne ;4;R$ 3,66;18/03/2023
religiosa de carne ;1;R$ 0,91;02/03/2023
religiosa de carne ;9;R$ 8,23;04/03/2023
religiosa de carne ;6;R$ 5,49;20/03/2023
religiosa de carne ;2;R$ 1,83;10/02/2023
religiosa de carne ;10;R$ 9,14;23/02/2023
religiosa de carne ;8;R$ 7,32;13/03/2023
religiosa de carne ;9;R$ 8,23;21/02/2023
religiosa de carne ;6;R$ 5,49;22/03/2023
religiosa de carne ;6;R$ 5,49;03/03/2023
religiosa de carne ;7;R$ 6,40;11/02/2023
religiosa de carne ;2;R$ 1,83;18/03/2023
religiosa de carne ;2;R$ 1,83;26/02/2023
religiosa de carne ;6;R$ 5,49;30/03/2023
religiosa de carne ;10;R$ 9,14;13/02/2023
religiosa de carne ;10;R$ 9,14;19/02/2023
religiosa de carne ;3;R$ 2,74;05/03/2023
religiosa de carne ;3;R$ 2,74;25/02/2023
religiosa de carne ;8;R$ 7,32;10/02/2023
religiosa de carne ;10;R$ 9,14;30/01/2023
religiosa de carne ;9;R$ 8,23;19/02/2023
religiosa de carne ;7;R$ 6,40;22/02/2023
religiosa de carne ;7;R$ 6,40;07/03/2023
religiosa de carne ;5;R$ 4,57;04/01/2023
religiosa de carne ;7;R$ 6,40;25/01/2023
religiosa de carne ;10;R$ 9,14;02/01/2023
religiosa de carne ;2;R$ 1,83;01/01/2023
religiosa de carne ;10;R$ 9,14;16/01/2023
religiosa de carne ;8;R$ 7,32;14/01/2023
religiosa de carne ;7;R$ 6,40;25/03/2023
religiosa de carne ;1;R$ 0,91;21/01/2023
religiosa de carne ;8;R$ 7,32;28/02/2023
religiosa de carne ;8;R$ 7,32;24/01/2023
religiosa de carne ;9;R$ 8,23;26/02/2023
religiosa de carne ;7;R$ 6,40;07/03/2023
religiosa de carne ;4;R$ 3,66;02/02/2023
religiosa de carne ;8;R$ 7,32;14/01/2023
religiosa de carne ;8;R$ 7,32;28/02/2023
religiosa de carne ;4;R$ 3,66;30/03/2023
religiosa de carne ;7;R$ 6,40;09/02/2023
religiosa de carne ;3;R$ 2,74;08/01/2023
religiosa de carne ;2;R$ 1,83;08/02/2023
religiosa de carne ;5;R$ 4,57;18/03/2023
religiosa de carne ;8;R$ 7,32;30/01/2023
religiosa de carne ;5;R$ 4,57;15/02/2023
religiosa de carne ;10;R$ 9,14;01/04/2023
religiosa de carne ;8;R$ 7,32;29/01/2023
religiosa de carne ;4;R$ 3,66;26/03/2023
religiosa de carne ;3;R$ 2,74;12/01/2023
religiosa de carne ;2;R$ 1,83;26/02/2023
religiosa de carne ;8;R$ 7,32;12/01/2023
religiosa de carne ;1;R$ 0,91;20/01/2023
religiosa de carne ;4;R$ 3,66;31/03/2023
religiosa de carne ;8;R$ 7,32;09/01/2023
religiosa de carne ;5;R$ 4,57;25/01/2023
religiosa de carne ;5;R$ 4,57;19/01/2023
religiosa de carne ;6;R$ 5,49;27/01/2023
religiosa de carne ;7;R$ 6,40;18/01/2023
religiosa de carne ;9;R$ 8,23;26/03/2023
religiosa de carne ;9;R$ 8,23;10/02/2023
religiosa de carne ;8;R$ 7,32;18/01/2023
religiosa de carne ;9;R$ 8,23;27/02/2023
religiosa de carne ;9;R$ 8,23;02/03/2023
religiosa de carne ;1;R$ 0,91;30/03/2023
religiosa de carne ;3;R$ 2,74;02/02/2023
religiosa de carne ;9;R$ 8,23;26/02/2023
religiosa de carne ;6;R$ 5,49;31/03/2023
religiosa de carne ;5;R$ 4,57;02/02/2023
religiosa de carne ;6;R$ 5,49;25/01/2023
religiosa de carne ;9;R$ 8,23;30/01/2023
pe de moleque ;5;R$ 4,57;07/03/2023
pe de moleque ;10;R$ 9,14;25/03/2023
pe de moleque ;9;R$ 8,23;24/02/2023
pe de moleque ;10;R$ 9,14;16/02/2023
pe de moleque ;3;R$ 2,74;01/02/2023
pe de moleque ;5;R$ 4,57;21/01/2023
pe de moleque ;5;R$ 4,57;22/01/2023
pe de moleque ;4;R$ 3,66;03/03/2023
pe de moleque ;8;R$ 7,32;17/02/2023
pe de moleque ;1;R$ 0,91;09/03/2023
pe de moleque ;5;R$ 4,57;17/02/2023
pe de moleque ;8;R$ 7,32;08/01/2023
pe de moleque ;7;R$ 6,40;22/02/2023
pe de moleque ;2;R$ 1,83;30/03/2023
pe de moleque ;7;R$ 6,40;26/02/2023
pe de moleque ;1;R$ 0,91;10/01/2023
pe de moleque ;3;R$ 2,74;29/03/2023
